text,intent,id
tell me my income amount,income,eval-2064
who formed thou,who_made_you,eval-2065
what is a good recipe for steak,recipe,eval-2066
send me an uber to arrive at 5pm at my house and there will be two people going to scully's downtown,uber,eval-2067
is vacuuming on my todo list,todo_list,eval-2068
my card is ruined and isn't working,damaged_card,eval-2069
i would like to know what my income is,income,eval-2070
do i have any meetings on my schedule today,meeting_schedule,eval-2071
i need a flight from denver international to new york international round trip for the 4th though the 8th,book_flight,eval-2072
i want to go to china but am not sure if i need an international visa,international_visa,eval-2073
can i rent a car from dfw airport from march 1st to march 8th,car_rental,eval-2074
when should my car's tires be changed,tire_change,eval-2075
how much do i have to pay on my amazon card this month,bill_balance,eval-2076
your accent needs to be changed,change_accent,eval-2077
peace out!,goodbye,eval-2078
i accidentally shredded my card,damaged_card,eval-2079
what would you say is a good german dinner idea,meal_suggestion,eval-2080
when is my cell phone bill due,bill_due,eval-2081
will jet blue allow more than one carry on,carry_on,eval-2082
when's the next time i get paid,payday,eval-2083
i'd like to call you alex,change_ai_name,eval-2084
is traveling to france safe,travel_alert,eval-2085
"i ran out of bread, order more",order,eval-2086
suggestions for thai food,meal_suggestion,eval-2087
please roll this 8 sided dice,roll_dice,eval-2088
how many mpg does my car get,mpg,eval-2089
i'd like to know how changes are made to my insurance policy,insurance_change,eval-2090
what kind of things can i ask the ai,what_can_i_ask_you,eval-2091
call alex,make_call,eval-2092
what do i need to do to apply for a visa card,new_card,eval-2093
what is tuesday like on my calendar,calendar,eval-2094
is my card's apr good,apr,eval-2095
does brooklyn have good italian restaurants,restaurant_suggestion,eval-2096
provide assistance on what to do to make a vacation request,pto_request,eval-2097
i need laundry to be put on my list of things to do,todo_list_update,eval-2098
can i start calling you dave,change_ai_name,eval-2099
scrap,cancel,eval-2100
change to a different accent,change_accent,eval-2101
do you know what my name is,user_name,eval-2102
how much vacation days have i used,pto_used,eval-2103
what number of vacation days do i have available,pto_balance,eval-2104
what is that tune,what_song,eval-2105
how do i check my rewards for my maurices card,rewards_balance,eval-2106
how healthy is hummus,nutrition_info,eval-2107
put whisper mode on,whisper_mode,eval-2108
an unauthorized transactions has been made on my gap card and i need to report it,report_fraud,eval-2109
how do i set up direct deposit for my fifth third account,direct_deposit,eval-2110
how is the word umbrella spelled,spelling,eval-2111
what date do i have to pay the phone bill on,bill_due,eval-2112
how long is the wait time at olive garden currently,how_busy,eval-2113
can you tell me when i ought to switch out my tires,tire_change,eval-2114
how many calories are in mashed potatoes,calories,eval-2115
hello,greeting,eval-2116
i want know about carry-on for frontier,carry_on,eval-2117
do you know the temperature of the ac,smart_home,eval-2118
what are my health benefits like,insurance,eval-2119
get a message to my bank that starting the 14th i'll be in canada,travel_notification,eval-2120
can you tell me what kind of life form you are,are_you_a_bot,eval-2121
please abort the current process,cancel,eval-2122
flip a heads or tails coin i pick heads,flip_coin,eval-2123
what is the purpose of existence,meaning_of_life,eval-2124
"call me an uber please, and make it for four people to go downtown",uber,eval-2125
my card is scuffed up and won't work,damaged_card,eval-2126
"show me some options for new credit cards that i can apply for, please",new_card,eval-2127
what is the weather in atlanta,weather,eval-2128
alert my bank and tell them that i will be in vermont,travel_notification,eval-2129
i've forgotten my pin number for my citibank gold account,pin_change,eval-2130
i broke my card trying to do a magic trick,damaged_card,eval-2131
do i need to get any shots before travelling to australia,vaccines,eval-2132
will i be permitted to take my vacation,pto_request_status,eval-2133
i want the next song played,next_song,eval-2134
how much money do i make a week,income,eval-2135
i am enrolled in an insurance plan and need to know what it is,insurance,eval-2136
tell carl that he sucks,text,eval-2137
i need to transfer one thousand dollars to my savings account from my checking,transfer,eval-2138
you shall address me as nick,change_user_name,eval-2139
do i have any meetings today between 9 and 10:15,meeting_schedule,eval-2140
i need you to schedule an uber pickup for me and three other people at 7pm to go to abe's pizza,uber,eval-2141
this was a nice conversation,goodbye,eval-2142
how do i get rewards from my visa card,redeem_rewards,eval-2143
after 3 days in the fridge is rice safe to eat,food_last,eval-2144
i need a new pin on my chase account,pin_change,eval-2145
how much gas do i have left,gas,eval-2146
what am i allowed to ask you,what_can_i_ask_you,eval-2147
do my tires have enough air in them,tire_pressure,eval-2148
help me find somewhere to schedule a check up on my car's tires,schedule_maintenance,eval-2149
is there a routing number for wells fargo,routing,eval-2150
i would like you to roll a dice,roll_dice,eval-2151
i need to know how long it will take me to get to the bank,distance,eval-2152
when will my vacation get okayed,pto_request_status,eval-2153
my name is nick,change_user_name,eval-2154
i need to make a reminder,reminder_update,eval-2155
what benefits do i have for insurance,insurance,eval-2156
using my card in tulsa won't cause me to be charged extra will it,international_fees,eval-2157
give recommendations for thai food,meal_suggestion,eval-2158
can you give me a traffic update for a trip to the grocery store,traffic,eval-2159
what's that song on the speaker now,what_song,eval-2160
when is the expected arrival of flight dl123,flight_status,eval-2161
agreed,yes,eval-2162
talk faster than that,change_speed,eval-2163
can you help me rent a car in las vegas,car_rental,eval-2164
what is the date that my visa card expires,expiration_date,eval-2165
are there any ubers available in my area right now,uber,eval-2166
how long to seattle on a bus,distance,eval-2167
i need to know what ingredients are in a french baguette,ingredients_list,eval-2168
lowest amount for cable bill,min_payment,eval-2169
how much gas do i have,gas,eval-2170
what date will it be 6 days from now,date,eval-2171
what's the best restaurant in arizona for pizza,travel_suggestion,eval-2172
i ran out of checks and need more asap,order_checks,eval-2173
add a doctor's appointment to my calendar for friday,calendar_update,eval-2174
where did you come from,where_are_you_from,eval-2175
is there heavy traffic on the way to the city,traffic,eval-2176
i just used my last check and need more now,order_checks,eval-2177
convert 2 cups to liters,measurement_conversion,eval-2178
in what form is my name saved,user_name,eval-2179
i want to set up direct deposit to my charles schwab account,direct_deposit,eval-2180
change to a new accent please,change_accent,eval-2181
what ingredients do i need for shrimp scampi,ingredients_list,eval-2182
when was the last time my car was worked on,last_maintenance,eval-2183
what place were you actually born at,where_are_you_from,eval-2184
any recommendations for a greek dinner,meal_suggestion,eval-2185
purchase me the kyrie 4s,order,eval-2186
how much interest do i get on my citizen's savings account,interest_rate,eval-2187
"i don't have any more steak, please put that on my grocery list",shopping_list_update,eval-2188
at the point when should i get my oil changed straightaway,oil_change_when,eval-2189
is grub burger taking reservations,accept_reservations,eval-2190
how do i get to the fine arts center by foot,directions,eval-2191
i need to send my location to my friend steve,share_location,eval-2192
"on tuesday i will be leaving for tennessee and will not be returning until the twenty ninth, alert my bank of this",travel_notification,eval-2193
thank you for your help,thank_you,eval-2194
read all my reminders,reminder,eval-2195
look up uber to downtown,uber,eval-2196
what's my credit rating right now,credit_score,eval-2197
contact the bank about fraud activity on my card,report_fraud,eval-2198
"in spanish, meet me tomorrow is said how",translate,eval-2199
